X,Y,Current,styrkur,type,flow,vertex_index,vertex_part,vertex_part_index,distance,angle
-20.5631505826553,65.8373959509741,ICC,"1",local,o,"32","0","32",0.15025427136328,59.94119773198000
-20.5631505826553,65.8373959509741,ICC,"1",local,o,"33","0","33",0.15025427136328,55.95762661775202
-20.5595298133919,65.8463959733362,ICC,"1",local,o,"34","0","34",0.15995532143928,55.95762661775202
-20.5595298133919,65.8463959733362,ICC,"1",local,o,"35","0","35",0.15995532143928,55.95762661773636
-20.5559090441286,65.8553959956983,ICC,"1",local,o,"36","0","36",0.16965637151530,55.95762661773636
-20.5559090441286,65.8553959956983,ICC,"1",local,o,"37","0","37",0.16965637151530,55.95762661773636
-20.5522882748652,65.8643960180604,ICC,"1",local,o,"38","0","38",0.17935742159131,55.95762661773636
-20.5522882748652,65.8643960180604,ICC,"1",local,o,"39","0","39",0.17935742159131,55.95762661773636
-20.5486675056018,65.8733960404226,ICC,"1",local,o,"40","0","40",0.18905847166733,55.95762661773636
-20.5486675056018,65.8733960404226,ICC,"1",local,o,"41","0","41",0.18905847166733,51.49216140213616
-20.5468571209702,65.8812474784434,ICC,"1",local,o,"42","0","42",0.19711592607359,51.49216140213614
-20.5468571209702,65.8812474784434,ICC,"1",local,o,"43","0","43",0.19711592607359,51.49216140213616
-20.5450467363385,65.8890989164641,ICC,"1",local,o,"44","0","44",0.20517338047986,51.49216140213614
-20.5450467363385,65.8890989164641,ICC,"1",local,o,"45","0","45",0.20517338047986,51.49216140213616
-20.5432363517068,65.8969503544849,ICC,"1",local,o,"46","0","46",0.21323083488612,51.49216140213614
-20.5432363517068,65.8969503544849,ICC,"1",local,o,"47","0","47",0.21323083488612,51.49216140214846
-20.5414259670751,65.9048017925057,ICC,"1",local,o,"48","0","48",0.22128828929238,51.49216140214846
-20.5414259670751,65.9048017925057,ICC,"1",local,o,"49","0","49",0.22128828929238,45.41560113233198
-20.5412867067188,65.9144005042104,ICC,"1",local,o,"50","0","50",0.23088801115479,45.41560113233198
-20.5412867067188,65.9144005042104,ICC,"1",local,o,"51","0","51",0.23088801115479,45.41560113234258
-20.5411474463625,65.923999215915,ICC,"1",local,o,"52","0","52",0.24048773301720,45.41560113234258
-20.5411474463625,65.923999215915,ICC,"1",local,o,"53","0","53",0.24048773301720,45.41560113233198
-20.5410081860063,65.9335979276197,ICC,"1",local,o,"54","0","54",0.25008745487961,45.41560113233198
-20.5410081860063,65.9335979276197,ICC,"1",local,o,"55","0","55",0.25008745487961,45.41560113233198
-20.54086892565,65.9431966393243,ICC,"1",local,o,"56","0","56",0.25968717674202,45.41560113233198
-20.54086892565,65.9431966393243,ICC,"1",local,o,"57","0","57",0.25968717674202,43.69083163106206
-20.5412867067188,65.9523323727984,ICC,"1",local,o,"58","0","58",0.26883245788211,43.69083163106208
-20.5412867067188,65.9523323727984,ICC,"1",local,o,"59","0","59",0.26883245788211,43.69083163106206
-20.5417044877877,65.9614681062725,ICC,"1",local,o,"60","0","60",0.27797773902219,43.69083163106208
-20.5417044877877,65.9614681062725,ICC,"1",local,o,"61","0","61",0.27797773902219,42.66107853320644
-20.5426793102817,65.9733815159276,ICC,"1",local,o,"62","0","62",0.28993096488403,42.66107853320644
-20.5426793102817,65.9733815159276,ICC,"1",local,o,"63","0","63",0.28993096488403,42.02359293182916
-20.5442111742008,65.9880726017636,ICC,"1",local,o,"64","0","64",0.30470169980511,351.35369146838968
-20.5447682156259,65.9908502779446,ICC,"1",local,o,"65","0","65",0.30753468058791,348.66019707312103
-19.6314291661336,65.9247868454981,ICC,"1",local,o,"0","0","0",0.00000000000000,32.88807010975467
-19.5882811864947,65.9915139276109,ICC,"1",local,o,"1","0","1",0.07946226547363,19.76988849830588
-19.5788583844448,66.0723141055836,ICC,"1",local,o,"2","0","2",0.16081002487049,6.65170688685707
-17.5311741056549,66.1604981191245,ICC,"1",local,o,"0","0","0",0.00000000000000,52.54189563193250
-17.5271355553227,66.1635923186297,ICC,"1",local,o,"1","0","1",0.00508762806855,53.53093506634298
-17.510563572925,66.1754042841898,ICC,"1",local,o,"2","0","2",0.02543838065862,72.25998725037674
-17.510563572925,66.1754042841898,ICC,"1",local,o,"3","0","3",0.02543838065862,72.58951639375616
-17.4980301408595,66.1841220502446,ICC,"1",local,o,"4","0","4",0.04070554687661,72.58951639375616
-17.4980301408595,66.1841220502446,ICC,"1",local,o,"5","0","5",0.04070554687661,73.24782629812756
-17.4895352591262,66.1897456167942,ICC,"1",local,o,"6","0","6",0.05089316271155,73.24782629812758
-17.4895352591262,66.1897456167942,ICC,"1",local,o,"7","0","7",0.05089316271155,73.24782629812756
-17.4810403773929,66.1953691833438,ICC,"1",local,o,"8","0","8",0.06108077854649,73.24782629812758
